,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0.766341097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.283761815,0.741375838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,0.099031773,0.273741504,0.760987989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,0.03972298,0.099343601,0.293418018,0.787217284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,0.01717058,0.040876511,0.117208627,0.339452048,0.813726452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0.010495953,0.022040521,0.053753183,0.149061662,0.397227641,0.844904026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.007000779,0.012920515,0.027787872,0.068587933,0.187394631,0.447652444,0.86410233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.005149767,0.009417796,0.017942666,0.038394951,0.094248599,0.225007224,0.492113971,0.881193118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.004865642,0.007003916,0.011502033,0.024269091,0.050870806,0.118007937,0.26443951,0.540231041,0.899692727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.003508968,0.005564658,0.009311357,0.015555423,0.032713914,0.066676382,0.143573091,0.305226985,0.581070231,0.909675783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.003728635,0.005311135,0.007876512,0.011748901,0.022041538,0.044844321,0.090325646,0.176292509,0.341911957,0.608187749,0.921172282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.002728627,0.003955146,0.00498368,0.007926565,0.014603648,0.027225637,0.055017598,0.1058483,0.201034537,0.372704109,0.63901359,0.923713073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,0.002177312,0.003246483,0.004867427,0.007697539,0.011124374,0.018653347,0.034428828,0.066964148,0.122993313,0.232582738,0.408390616,0.661804622,0.931433561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0.001937323,0.002317516,0.003471363,0.005183526,0.007872365,0.011600945,0.021286586,0.042136194,0.078177574,0.139075249,0.257545277,0.442226753,0.68813096,0.939538791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.001601339,0.002433235,0.002627034,0.003014631,0.00618875,0.010110122,0.01778699,0.030026906,0.056844111,0.102324316,0.176954156,0.289921917,0.466950519,0.718518962,0.945278411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.002358903,0.002771651,0.003662841,0.004141282,0.006459443,0.008953666,0.014080302,0.022667654,0.04427971,0.072303283,0.115766774,0.197188953,0.323648787,0.498196964,0.727128347,0.947477079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,0.001065934,0.001285617,0.001560041,0.002815103,0.003599356,0.005867253,0.009501302,0.014921043,0.02625264,0.04370887,0.074756007,0.130671453,0.210212833,0.34325817,0.520283014,0.745967823,0.951983802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,0.00119744,0.001937403,0.001937403,0.00261491,0.004058685,0.004798648,0.007267094,0.011901,0.019517075,0.030581919,0.050210499,0.079232357,0.135261282,0.226764723,0.357846284,0.535107218,0.759751051,0.959512923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,0.001655548,0.001961545,0.002211296,0.002211296,0.002211296,0.002761672,0.005833096,0.008282923,0.010376353,0.022057168,0.039614967,0.061290253,0.09587959,0.154337717,0.239424106,0.381072327,0.561484939,0.780427417,0.957394865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,0.001657488,0.002221401,0.002528904,0.003092817,0.003915151,0.004686392,0.006473907,0.008629385,0.01387127,0.021952138,0.034638643,0.052459004,0.076821777,0.116967881,0.182079139,0.273841245,0.411205914,0.587681447,0.796453223,0.960406535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0.000821915,0.000821915,0.001090732,0.00136728,0.001904915,0.002173732,0.003073862,0.004923734,0.008941875,0.012612932,0.020852014,0.031872444,0.047383155,0.07144264,0.11362645,0.179265331,0.272068062,0.396336513,0.573674128,0.795328819,0.95973514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.001443591,0.001742634,0.00237714,0.00237714,0.00237714,0.003310689,0.004226093,0.00640271,0.008886038,0.011400926,0.017756741,0.024456312,0.038411636,0.052323893,0.085134087,0.134781929,0.207026627,0.301242052,0.433358171,0.609877706,0.80940284,0.966294136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.001681063,0.002006584,0.002006584,0.002302092,0.002872024,0.003471969,0.005239787,0.007138532,0.00844626,0.010396102,0.013876999,0.017614464,0.024560819,0.037511073,0.06053613,0.085816023,0.13782498,0.207361863,0.305593722,0.451058174,0.615524923,0.815449122,0.968554639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,0.001555551,0.001863054,0.002197726,0.002197726,0.002532398,0.002839901,0.003482076,0.004459401,0.005345608,0.007616301,0.009832656,0.012908049,0.01745893,0.028134395,0.046223105,0.069593836,0.112759819,0.168269444,0.236775487,0.327975812,0.471084709,0.632837331,0.827947819,0.973733481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.001368738,0.002527999,0.002527999,0.002882106,0.002882106,0.003488167,0.004145305,0.004802443,0.006270727,0.007590996,0.00865071,0.012765526,0.019396353,0.028715181,0.04263185,0.061125491,0.082745987,0.124852127,0.178422851,0.256349396,0.361574812,0.485378722,0.647963991,0.829057354,0.97136726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0,0.001501002,0.001501002,0.00181826,0.002135519,0.002135519,0.002135519,0.004209492,0.005583424,0.006613949,0.008764683,0.011488802,0.01666998,0.02234278,0.029453354,0.042390556,0.059939496,0.09004954,0.128409938,0.183129602,0.256300112,0.362692784,0.502361576,0.659493387,0.841845206,0.975980115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.000665779,0.000665779,0.001405173,0.001405173,0.001405173,0.001405173,0.001405173,0.003251513,0.004040839,0.004432075,0.005097854,0.009076579,0.01092292,0.014726604,0.021378384,0.033574514,0.046356838,0.063716541,0.091376427,0.13024599,0.194317542,0.271627734,0.371931549,0.508744408,0.667161948,0.840807164,0.974109474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.000420875,0.001636663,0.002510437,0.002510437,0.003292509,0.003689965,0.004905753,0.005326629,0.007764546,0.00957614,0.011219145,0.0145757,0.016579901,0.019865911,0.024027957,0.034044155,0.043934364,0.059821792,0.080181098,0.10528391,0.146112629,0.205618398,0.273002691,0.382734283,0.527405477,0.697498108,0.860280387,0.977051395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.001580259,0.001941009,0.001941009,0.002721928,0.002721928,0.004018515,0.004018515,0.004516523,0.004516523,0.00501453,0.005890187,0.007831197,0.009968119,0.013763141,0.018631257,0.024321287,0.034080526,0.044286316,0.063590025,0.081305733,0.115299262,0.15718723,0.208119592,0.283407037,0.3878113,0.532319584,0.698058422,0.864381937,0.9775458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.000366032,0.000849591,0.000849591,0.000849591,0.000849591,0.000849591,0.000849591,0.000849591,0.000849591,0.001947688,0.003626274,0.004089237,0.004089237,0.005940832,0.008275987,0.010708072,0.018504747,0.029040648,0.039976629,0.055987246,0.082305017,0.118710853,0.16618024,0.226102509,0.303202682,0.404657103,0.539766161,0.706953993,0.869488771,0.981080883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0.000473485,0.000473485,0.000473485,0.001022935,0.001022935,0.001022935,0.001506494,0.002444144,0.002444144,0.002993594,0.002993594,0.003477153,0.004414803,0.005664685,0.007085893,0.010724102,0.017526477,0.025171141,0.03699339,0.048967571,0.06721312,0.091968568,0.119471267,0.163204458,0.221536547,0.304932443,0.417300522,0.551512164,0.712943763,0.871996264,0.980645672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.00106628,0.001580683,0.001580683,0.001580683,0.001580683,0.001580683,0.001580683,0.001580683,0.001580683,0.002622755,0.002622755,0.004203438,0.0051028,0.006597595,0.007149472,0.00989597,0.015346255,0.020152691,0.025812607,0.032560477,0.041118011,0.068048019,0.09124104,0.125754143,0.173897037,0.242946052,0.33659983,0.448256966,0.574739869,0.721398446,0.878059706,0.982001926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,0,0,0,0.000469925,0.000469925,0.000998466,0.000998466,0.001527007,0.001527007,0.001996932,0.00363425,0.0045741,0.005102641,0.005572566,0.007764013,0.008703862,0.014111329,0.017628346,0.022513674,0.034360102,0.046986926,0.062810822,0.086901685,0.1163048,0.157347803,0.20040515,0.256827475,0.341686133,0.451175748,0.59544497,0.7421002,0.884535748,0.98116816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0.00109075,0.001643848,0.001643848,0.001643848,0.001643848,0.00221203,0.00221203,0.00286648,0.003419577,0.003972675,0.004408975,0.004977157,0.006854239,0.008716237,0.009284419,0.010811469,0.014362928,0.016138657,0.02131852,0.027025909,0.034580571,0.04495574,0.060952029,0.085183002,0.111214915,0.15225444,0.202710265,0.270039218,0.352625392,0.475723563,0.590759229,0.741217177,0.879977051,0.986017632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.001880888,0.002490644,0.002490644,0.002490644,0.002490644,0.002490644,0.002490644,0.002490644,0.002490644,0.002490644,0.002490644,0.004371532,0.005694283,0.006304039,0.00931045,0.011119247,0.013474518,0.016513063,0.01832186,0.022662685,0.02708201,0.034117116,0.049819369,0.068352703,0.09391829,0.116500791,0.153940733,0.20190511,0.271362154,0.356128152,0.468601405,0.602167512,0.756199436,0.892177675,0.980323084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0,0,0,0,0,0.00064433,0.00064433,0.001231184,0.001870571,0.001870571,0.001870571,0.003044279,0.003044279,0.003683666,0.00427052,0.005496761,0.007831329,0.009644424,0.015981059,0.019581549,0.022043918,0.02856583,0.034315612,0.048510408,0.064992183,0.086862225,0.121368438,0.163277852,0.218747619,0.275639391,0.364885122,0.465893075,0.590700565,0.754411758,0.904075962,0.982257246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0.001218824,0.001218824,0.001218824,0.001218824,0.001218824,0.001218824,0.00171095,0.002304774,0.002304774,0.002304774,0.002304774,0.002304774,0.002304774,0.004015725,0.004702538,0.006475301,0.007755939,0.0096304,0.015152625,0.016925389,0.019815278,0.020440278,0.025236858,0.035833577,0.048743241,0.070442228,0.106425045,0.133681942,0.171420618,0.233686896,0.294723238,0.373589989,0.478202422,0.613450827,0.747980718,0.888386571,0.989620973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.00143605,0.00143605,0.00143605,0.00143605,0.002604954,0.002604954,0.002604954,0.002604954,0.002604954,0.002604954,0.003367149,0.004050209,0.004812404,0.005495464,0.006178524,0.008218499,0.008218499,0.011188144,0.013207584,0.017178658,0.021812257,0.02780277,0.034308868,0.046140831,0.055844478,0.072777177,0.093818388,0.117499784,0.146067229,0.193742307,0.254995507,0.337222113,0.416795909,0.517136165,0.633010356,0.770339786,0.902047828,0.982088532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0,0,0.000555556,0.000555556,0.001301824,0.001301824,0.001301824,0.001301824,0.002798844,0.002798844,0.003545112,0.003545112,0.003545112,0.003545112,0.003545112,0.003545112,0.004295863,0.006348438,0.008396584,0.009698408,0.013048379,0.0171491,0.022724589,0.035034478,0.041169952,0.050295036,0.067825668,0.085170016,0.112528578,0.136172327,0.17273823,0.228072154,0.302350234,0.387916201,0.498535065,0.623229262,0.759486707,0.9069196,0.987347626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
